sentence_id,review_id,review,word_count,vader,textblob
8.24.1,8.24,Foods services okay Clean reasonable price,6,1,1
8.25.1,8.25,A very good local restaurant close to the international airport with good service,13,1,1
8.26.1,8.26,Good food nice small garden reasonable prices,7,1,1
8.27.1,8.27,Not bad at all but just a kinda standard restaurant,10,1,1
8.28.1,8.28,It s OK,3,1,1
8.28.2,8.28,Many fly even we are inside an aircon room,9,1,1
8.29.1,8.29,Below average food,3,1,0
8.29.2,8.29,Red invoice available,3,1,1
8.29.3,8.29,Credit card accepted,3,1,1
8.3.4,8.3,Food is OK price is rather high,7,1,1
8.31.1,8.31,Pride of Hong ha street sea food Paradise,8,1,1
8.33.1,8.33,You can have good breakfast in here,7,1,1
8.35.1,8.35,Staff so nice food is good,6,1,1
8.36.1,8.36,Near my company there is private place for custormer group,10,1,1
8.37.1,8.37,A bit expensive,3,1,0
8.37.2,8.37,The food was just so so,6,1,1
8.38.1,8.38,Very good place recommend for both family and friends,9,1,1
8.39.1,8.39,View is good and price is acceptable,7,1,1
8.43.1,8.43,Mice view with reasonable price,5,1,1
8.49.1,8.49,Good environment food tasty,4,1,1
8.51.1,8.51,Good food and fresh air,5,1,1
8.52.1,8.52,Just so so service with a little old style,9,1,0
8.55.1,8.55,Beautiful garden restaurant,3,1,1
8.77.1,8.77,Food Very delicious,3,1,1
8.99.1,8.99,So expensive restaurant,3,1,0
8.101.1,8.101,Good place with good foods,5,1,1
8.103.1,8.103,Wait too long,3,1,0
8.126.1,8.126,This Vietnamese local restaurant located at the back of Ho Chi Minh Airport is suitable for parties and gatherings,19,1,1
8.134.1,8.134,Lots of people in the evening but the food was better than another day at midday where this time the meal was not up to par little English spoken,29,1,1
8.134.2,8.134,The menu only in Vietnamese,5,1,1
8.137.1,8.137,I used it for my company s yearend party to be a little more active,15,1,1
8.137.2,8.137,There is also a private room and the service and food are perfect,13,1,1
8.137.3,8.137,The price is at the level of a luxury store in the local sense,14,1,1
9.1.1,9.1,My group lifup the place,5,1,1
9.2.1,9.2,Good restautant with privacy room,5,1,1
11.1.1,11.1,A standard drinking place,4,1,1
11.1.2,11.1,Food was OK,3,1,1
11.1.3,11.1,Nothing special to report,4,0,1
11.2.1,11.2,A bit overpriced,3,1,1
11.2.2,11.2,I ordered a main dish and a bowl of soup,10,1,1
11.2.3,11.2,I had to wait for roughly 30 minutes and paid 3 times more than other places,16,1,1
11.2.4,11.2,Would never go back,4,1,1
11.2.5,11.2,the waiters are not really nice,6,0,0
11.3.1,11.3,Delicious food good play to gather and watch soccer,9,1,1
11.4.1,11.4,Loud obnoxious unsanitary and overall bad experience,7,0,0
11.4.2,11.4,Ate there once and got sick,6,0,0
11.5.1,11.5,Nice place good food perfect draught beer Huda,8,1,1
11.6.1,11.6,The staff were great the beers were cheap and the food was delicious,13,1,1
11.58.1,11.58,don t go worst,4,0,0
12.1.1,12.1,Came here for a birthday dinnerwe had a private room upstairs which was nice,14,1,1
12.1.2,12.1,Seems like a good place for big groups,8,1,1
12.1.3,12.1,Overall food was mediocre,4,1,0
12.2.1,12.2,Came here to celebrate international womens day the food and the atmosphere were amazing,14,1,1
12.2.2,12.2,You must try the chicken knees and the chicken with sticky rice they are the best Ive ever had,18,1,0
12.3.1,12.3,Great food at an affordable price,6,1,1
12.3.2,12.3,Staff are friendly,3,1,1
12.4.1,12.4,Had a nice private room with AC for a big family event,12,1,1
12.4.2,12.4,Staff were friendly and a good selection of food,9,1,1
12.4.3,12.4,I think the food was just okay,7,1,1
12.5.1,12.5,Food and service excellent,4,1,1
12.5.2,12.5,Wanted to pay by Visa card and was told that they do not accept,14,0,1
12.5.3,12.5,When I complained,3,0,0
12.5.4,12.5,I was conveniently told the credit card machine was broken,10,0,0
12.5.5,12.5,I wont be back and think you should ask before hand if the credit card machine is operative,18,1,1
12.6.1,12.6,Always a family favourite here,5,1,1
12.6.2,12.6,You must get the ch gi hng cau also the fried rice in the clay pot the texture is amazing,20,1,1
12.6.3,12.6,Also get the tofu that is wrapped in tin foil simply delicious,11,1,1
12.7.1,12.7,Surprisingly they able to cook a nice fried rice here,10,1,1
12.7.2,12.7,Indeed very nice,3,1,1
12.7.3,12.7,I m alone not able to order so many meals,10,0,1
12.7.4,12.7,So i just ordered a seafood fried rice and a bottle of beer,13,1,1
12.9.1,12.9,Very nice restaurant,3,1,1
12.9.2,12.9,Pretty bargain price,3,1,1
12.9.3,12.9,Very fast service,3,1,1
12.1.4,12.1,Many VIP room it so good for team party,9,1,1
12.1.5,12.1,The food is okay but the cost is not cheap,10,1,1
12.11.1,12.11,The food was good but a bit oily,8,1,1
12.11.2,12.11,Fried sticky rice is not recommend,6,0,1
12.12.1,12.12,Food delicious chinese favor,4,1,1
12.13.1,12.13,A really good place for gathering family members or friends,10,1,1
12.13.2,12.13,The restaurant is so big,5,1,1
12.13.3,12.13,We can sit inside our outside,6,1,1
12.13.4,12.13,The food is so delicious with reasonable price,8,1,1
12.13.5,12.13,Table service is very OK too,6,1,1
12.13.6,12.13,Thats the reason why a lot of people come to eat here,12,1,1
12.14.1,12.14,When I am in HCMC I always visit this Restaurant,10,1,1
12.14.2,12.14,For me typical and perfect vietnamese Restaurant,7,1,1
12.14.3,12.14,Never found a better one,5,0,1
12.15.1,12.15,Seafood and Vietnamese food,4,1,1
12.15.2,12.15,Garden seat air conditioner room and vip room,8,1,1
12.15.3,12.15,Pretty waitress with good service,5,1,1
12.15.4,12.15,Suitable for meeting party Anniversaries,5,1,1
12.15.5,12.15,Group max 50 person,4,1,1
12.16.1,12.16,Good restaurant for family or group of friends,8,1,1
12.16.2,12.16,They serve good authentic Vietnamese cuisine,6,1,1
12.16.3,12.16,Need to reserve a place at weekend the restaurant can be super crowded,13,1,1
12.17.1,12.17,food are okay fresh air wc clean nice place for party,11,1,1
12.18.1,12.18,Normal foods a bit expensive,5,1,0
12.18.2,12.18,Very noisy restaurant allows karaoke outside,6,0,1
12.18.3,12.18,Not recommend for family or people like private area,9,1,1
12.19.1,12.19,The parkinglot is terrible and creepy an unused house my bike was in somewhere like a The food is acceptable though,21,1,0
12.19.2,12.19,If you are OK with the park then it s good at last,13,1,1
12.2.3,12.2,Vietnames style drinking and eating place,6,1,1
12.2.4,12.2,Good for small groups gathering with support of traditional karaoke set,11,1,1
12.21.1,12.21,Average food quality suitable for class reunion,7,1,1
12.21.2,12.21,Have private room with karaoke but the sound is not good,11,0,1
12.22.1,12.22,Decorations are nice,3,1,1
12.22.2,12.22,Food is okay nothing special about this,7,0,1
12.22.3,12.22,This is a good place to group up,8,1,1
12.22.4,12.22,Private roosm are available,4,1,1
12.23.1,12.23,Dishes were good at reasonable prices,6,1,1
12.23.2,12.23,Seafood is fresh,3,1,1
12.23.3,12.23,I would recommend this restaurant,5,1,1
12.25.1,12.25,Good food good service big place but noisy and busy,10,1,1
12.25.2,12.25,Ideal for big group of friends,6,1,1
12.27.1,12.27,Foods just okay Clean Services little slow reasonable price,9,1,1
12.28.1,12.28,Even English menu,3,1,1
12.28.2,12.28,Caters to locals,3,1,1
12.28.3,12.28,They smoke and speak very very loud and disturbing,9,0,0
12.28.4,12.28,Food is okay,3,1,1
12.29.1,12.29,It has good and a lot of food if you order a table with ten or more,17,1,1
12.3.3,12.3,food quality is what you can get in any restaurant nothing special,12,0,1
12.3.4,12.3,Small table staffs are too busy,6,1,0
12.31.1,12.31,Good food quite pricey good place for group not for couple,11,1,1
12.32.1,12.32,a lot of vietnam food,5,1,1
12.33.1,12.33,the food here is really good,6,1,1
12.33.2,12.33,the price is reasonable,4,1,1
12.38.1,12.38,Food is good,3,1,1
12.38.2,12.38,Price is okay,3,1,1
12.38.3,12.38,Service is good,3,1,1
12.39.1,12.39,Great value for money Excellent food and atmosphere,8,1,1
12.4.4,12.4,Good place good service,4,1,1
12.4.5,12.4,This place you can serve your boss,7,1,1
12.41.1,12.41,Captain speaks english,3,1,1
12.41.2,12.41,Good food and affordable price,5,1,1
12.42.1,12.42,Good place for eating out with vivid menu,8,1,1
12.43.1,12.43,Good for family or friend s casual meetings,8,1,1
12.44.1,12.44,Badly service and the food is very small,8,0,0
12.45.1,12.45,Good food good place for party,6,1,1
12.46.1,12.46,Just for people come to have drinks and drunk,9,0,0
12.47.1,12.47,Good for small party with your friends,7,1,1
12.48.1,12.48,Good food a bit high price,6,1,1
12.49.1,12.49,Good service Food is okay,5,1,1
12.5.6,12.5,Delicious meals nice interior,4,1,1
12.51.1,12.51,Good seafood fair price,4,1,1
12.52.1,12.52,Nice place good foods good service,6,1,1
12.53.1,12.53,Good service but high price,5,1,1
12.54.1,12.54,Great dining experience,3,1,1
12.55.1,12.55,The food is okay at best,6,1,1
12.56.1,12.56,Good service in acceptable rate,5,1,1
12.58.1,12.58,Nice place family party,4,1,1
12.61.1,12.61,Good for happy events,4,1,1
12.67.1,12.67,Nice place and good service mind staff,7,1,1
12.7.5,12.7,Amazing foods with comfortable background,5,1,1
12.72.1,12.72,Acceptable Quite expensive,3,1,0
12.73.1,12.73,Good place for party,4,1,1
12.79.1,12.79,I like it,3,1,1
12.82.1,12.82,Food is fine,3,1,1
12.89.1,12.89,A place of choice for dinner,6,1,1
12.93.1,12.93,Good food and drinks,4,1,1
12.117.1,12.117,Food so delicious,3,1,1
12.119.1,12.119,Enjoy your food,3,1,1
12.125.1,12.125,Not so good,3,0,1
12.135.1,12.135,Vietnam Favorite restaurant for locals The glasses are unique Recommended as a restaurant with its own taste They have vietnamese vodka there is wine Spacious space and services are provided,30,1,1
12.149.1,12.149,Every time I go to Vietnam I don t forget to stop by and have dinner with local food,19,0,1
12.149.2,12.149,All the menus are friendly enough for Koreans to enjoy and the prices are affordable,15,1,1
12.149.3,12.149,It seems that more than 90 of the locals account for more than 90 of the children and the party banquet hall is well equipped so there are many group guests,31,1,1
12.149.4,12.149,First off it s delicious,5,1,1
12.149.5,12.149,Hall managers also respond quickly and kindly,7,1,1
12.149.6,12.149,There are many unique menu items on the menu but I was afraid so I only ate frog dishes,19,1,1
12.149.7,12.149,The taste was as good as the smoked chicken dish,10,1,1
13.1.1,13.1,I am so surprised that they received high rating,9,1,1
13.1.2,13.1,The food is not good and service is slow,9,0,0
13.1.3,13.1,One of the dishes that we ordered we found couple hairs in it,13,1,1
13.1.4,13.1,They just took the dish away but did not say anything to us,13,1,1
13.1.5,13.1,In addition it is quite pricey,6,1,1
13.1.6,13.1,I do not recommend this restaurant to anyone,8,0,1
13.7.1,13.7,It s a famous restaurant for locals so it s crowded and hectic at mealtime but the taste suits Korean tastes and it s convenient because it s Danang Airport,30,1,1
13.39.1,13.39,more beautiful than anything,4,1,1
14.1.1,14.1,I had a bowl of pho Bo too many pepper in the soup,13,1,1
14.1.2,14.1,A bowl is ranging from 65K VND to 75kVND,9,1,1
14.1.3,14.1,Taste is not so good,5,0,1
14.1.4,14.1,Its near the airport so we had a meal here but I would avoid this place if possible,18,0,1
14.1.5,14.1,There are better food options out there,7,1,1
14.1.6,14.1,I do not recommend this place,6,0,1
14.2.1,14.2,Good pho open early but overpriced,6,1,1
14.3.1,14.3,So hard to find here you need to ask your friend clearly where it s near wood bridge,18,1,0
14.3.2,14.3,The sping roll here is good,6,1,1
14.3.3,14.3,The restaurant is quite dirty,5,0,0
14.4.1,14.4,Old and hot place,4,1,1
14.7.1,14.7,Good food nice receptionist,4,1,1
14.15.1,14.15,Mediocre at best,3,1,1
14.43.1,14.43,On the way to the airport I ate simple rice noodles,11,1,1
14.89.1,14.89,Do an qua te,4,1,1
15.1.1,15.1,Such tasty dishes and the beers are so worth of trying,11,1,1
15.1.2,15.1,Unfortunately the waitress and waiters are not so active of servings,11,0,0
15.2.1,15.2,Can get a bit pricey but the portions are large and meant to be shared,15,1,1
15.2.2,15.2,We had an enjoyable dinner here,6,1,1
15.3.1,15.3,BBQ Grilled shrimp with cheese and hotpot are best combination,10,1,1
15.4.1,15.4,The food is delicious and the price is reasonable,9,1,1
15.4.2,15.4,I personally like the ambient atmosphere of this restaurant,9,1,1
15.4.3,15.4,One ugly thing is the bike watcher who was very impolite shouting at his customer when giving the parking ticket,20,0,0
15.5.1,15.5,A bit noisy,3,0,1
15.5.2,15.5,Good food and location,4,1,1
15.6.1,15.6,This one is good service for food and drink,9,1,1
15.6.2,15.6,You can have a party here with your friend or take away,12,1,1
15.7.1,15.7,The food is OK,4,1,1
15.7.2,15.7,The tofu in the hotpo was cold it made the broth a bit sour,14,1,0
15.7.3,15.7,But the environment is good ideal place to go out with your colleagues,13,1,1
15.8.1,15.8,Nice ambiance good food i m pretty pleased,8,1,1
15.8.2,15.8,But it s expensive a bit though,7,1,0
15.9.1,15.9,Very slow quite expensive for cheap tasting food some of it terrible didn t know I was paying vat on top of the price until it was time to pay music so loud the waiters can t hear you call nor do they look around to see if anyone needs help even payment time took too long garlic rice was alright It was rated quite high that s why we went there obviously getting their friends and family to write the reviews,82,1,0
15.1.3,15.1,The food is great tasting and the service crew is friendly and attentive,13,1,1
15.1.4,15.1,You must try,3,1,1
15.11.1,15.11,It took forever to get our food,7,1,1
15.11.2,15.11,We did not get our food after 1 hour waiting,9,1,1
15.12.1,15.12,Incredibly slow service and food they blamed because the restaurant is busy or crowded but they do not seems to fix it,21,0,0
15.13.1,15.13,Very good vietnamese food and very good service,8,1,1
15.13.2,15.13,The rice is delicious and you should try the duck,10,1,1
15.13.3,15.13,Definitely would come back to try different dishes,8,1,1
15.14.1,15.14,They served decent foods Good place to have a drink and dinner with friends,14,1,1
15.14.2,15.14,It s usually crowded so make sure having your table booked before coming,13,1,1
15.15.1,15.15,okay for team building be more faster,7,1,1
15.16.1,15.16,Very high price while the food is just so so I don t understand why this place is so crowded I personally don t recommend this place with this price range there are hundred better options don t waste your money here,42,1,1
