sentence_id,review_id,review,word_count
14.7.1,14.7,good food nice receptionist,4
14.15.1,14.15,mediocre best,2
14.43.1,14.43,way airport ate simple rice noodle,6
14.89.1,14.89,qua te,2
15.1.1,15.1,tasty dish beer worth trying,5
15.1.2,15.1,unfortunately waitress waiter active serving,5
15.2.1,15.2,get bit pricey portion large meant shared,7
15.2.2,15.2,enjoyable dinner,2
15.3.1,15.3,bbq grilled shrimp cheese hotpot best combination,7
15.4.1,15.4,food delicious price reasonable,4
15.4.2,15.4,personally like ambient atmosphere restaurant,5
15.4.3,15.4,one ugly thing bike watcher impolite shouting customer giving parking ticket,11
15.5.1,15.5,bit noisy,2
15.5.2,15.5,good food location,3
15.6.1,15.6,one good service food drink,5
15.6.2,15.6,party friend take away,4
15.7.1,15.7,food ok,2
15.7.2,15.7,tofu hotpo cold made broth bit sour,7
15.7.3,15.7,environment good ideal place go colleague,6
15.8.1,15.8,nice ambiance good food pretty pleased,6
15.8.2,15.8,expensive bit though,3
15.9.1,15.9,slow quite expensive cheap tasting food terrible know paying vat top price time pay music loud waiter hear call look around see anyone need help even payment time took long garlic rice alright rated quite high went obviously getting friend family write review,43
15.1.3,15.1,food great tasting service crew friendly attentive,7
15.1.4,15.1,must try,2
15.11.1,15.11,took forever get food,4
15.11.2,15.11,get food  hour waiting,4
15.12.1,15.12,incredibly slow service food blamed restaurant busy crowded seems fix,10
15.13.1,15.13,good vietnamese food good service,5
15.13.2,15.13,rice delicious try duck,4
15.13.3,15.13,definitely would come back try different dish,7
15.14.1,15.14,served decent food good place drink dinner friend,8
15.14.2,15.14,usually crowded make sure table booked coming,7
15.15.1,15.15,okay team building faster,4
15.16.1,15.16,high price food understand place crowded personally recommend place price range hundred better option waste money,16
15.17.1,15.17,taste always delicious expensive suitable small group,7
15.17.2,15.17,also one favorite food shop,5
15.18.1,15.18,quality upscale vietnamese style food,5
15.18.2,15.18,interesting dish,2
15.18.3,15.18,still reasonably priced drink,4
15.19.1,15.19,place bit small,3
15.19.2,15.19,aware smoking rude talk neighboring table,6
15.2.3,15.2,nice restaurant family many good vietnam taste,7
15.2.4,15.2,price reasonable,2
15.2.5,15.2,clean neat location,3
15.21.1,15.21,affordable dining good entree,4
15.22.1,15.22,food taste good specializing grilled food,6
15.22.2,15.22,value money neither suitable family gathering,6
15.23.1,15.23,favorite restaurant colleague work,4
15.23.2,15.23,delicious food good view cheap,5
15.25.1,15.25,bad food hot,3
15.26.1,15.26,good food friendly casual place good casual hang,8
15.27.1,15.27,good food acceptable place noisy hot parking car,8
15.28.1,15.28,nice view open garden,4
15.28.2,15.28,bit pricey,2
15.29.1,15.29,food good delicious price expensive,5
15.3.2,15.3,nice place good decoration food course food good well,9
15.31.1,15.31,food fine take forever dish delivered,6
15.32.1,15.32,nice place good food,4
15.33.1,15.33,good place drink beer friend,5
15.34.1,15.34,price higher others,3
15.35.1,15.35,customer service really good menu variable delicious,7
15.36.1,15.36,wait little bit long crowed,5
15.37.1,15.37,great food nice staff good price,6
15.38.1,15.38,good food good atmosphere,4
15.38.2,15.38,hotpot musttry,2
15.39.1,15.39,small space food cool,4
15.4.4,15.4,suitable  people,2
15.41.1,15.41,wonderful peaceful place eating relaxing,5
15.42.1,15.42,good place nice lunch dinner,5
15.43.1,15.43,delicious food quite expensive,4
15.44.1,15.44,good decorated place,3
15.46.1,15.46,quality foood good,3
15.47.1,15.47,good taste price,3
15.48.1,15.48,good place meeting lunch,4
15.49.1,15.49,good food beer selection,4
15.5.3,15.5,restaurant delicious,2
15.52.1,15.52,food   attitude   place  ,3
15.53.1,15.53,hot spot quite good,4
15.54.1,15.54,good place dining,3
15.55.1,15.55,simple nice,2
15.56.1,15.56,like balut,2
15.58.1,15.58,le satisfactory,2
15.64.1,15.64,expensive service awful,3
15.65.1,15.65,loved place,2
15.66.1,15.66,food good,2
15.67.1,15.67,ok good thing,3
15.69.1,15.69,good expensive,2
15.74.1,15.74,good group,2
15.79.1,15.79,must try,2
15.95.1,15.95,delicious price acceptable,3
15.95.2,15.95,curious restaurant white rice order fried rice,7
16.1.1,16.1,nice people good food,4
17.1.1,17.1,fresh simple classically vietnamese,4
17.1.2,17.1,one best type restaurant ho chi minh city,8
17.3.1,17.3,worker kind good food,4
17.5.1,17.5,food good quite expensive,4
17.16.1,17.16,delicious lamb shop,3
17.24.1,17.24,price little bit expensive taste good service attitude good,9
18.1.1,18.1,yes liked food,3
18.3.1,18.3,good looking servant,3
19.1.1,19.1,run party house dedicated annual party wedding,7
20.1.1,20.1,beautiful receptionist nice clean room restroom inside,7
20.1.2,20.1,choice red white wine chile wine bottle,7
20.1.3,20.1,waiting long time special dish,5
20.1.4,20.1,food beer okay,3
20.2.1,20.2,beautiful place,2
20.2.2,20.2,many scene one restaurant,4
20.2.3,20.2,fantastic food okay,3
20.2.4,20.2,great customer service waiter waitress,5
21.1.1,21.1,good pho breakfast,3
21.1.2,21.1,easily find around hoang van thu park,7
21.2.1,21.2,waitress waited side giving menu like rushing give order,9
21.2.2,21.2,garlic fried rice came cooked rice beef noodle came seafood noodle might due language problem noodle go wrong dish well cooked,21
21.2.3,21.2,come price little high air con restaurant,7
21.3.1,21.3,great place getting together,4
21.3.2,21.3,good vietnamese speciality hors oeuvre,5
21.4.1,21.4,good close airport,3
21.5.1,21.5,nearby tan son nhat airport good choice dining entering airport,10
21.6.1,21.6,stood shoulder browsed menu hovered u entire time,8
21.6.2,21.6,expensive food good,3
21.7.1,21.7,big restaurant near tansonnhat airport,5
21.7.2,21.7,large parking,2
21.7.3,21.7,sea food fresh delicious,4
21.8.1,21.8,great place vietnamese famliy style dinning reunionparty,7
21.8.2,21.8,near tan son nhat airport reasonable price,7
21.9.1,21.9,open space nice food reasonabe price,6
21.9.2,21.9,parking available car motorbike,4
21.1.3,21.1,good place enjoy,3
21.11.1,21.11,lot thing go see,4
21.11.2,21.11,nice place meal family friend,5
21.13.1,21.13,large place parking lot large average food quality,8
21.14.1,21.14,good service lack cuisine northern vietnam,6
21.15.1,21.15,good place food sitting service order slow people crowded,9
21.16.1,21.16,good food nice place group   person,6
21.17.1,21.17,good place drink food friend colleague,6
21.18.1,21.18,restaurant usual hcm city grupe people meet drink,8
21.2.4,21.2,restaurant price ok serve time quite long,7
21.2.5,21.2,wait food,2
21.21.1,21.21,eggroll fish multi dish,4
21.21.2,21.21,good place eat,3
21.22.1,21.22,okay group friend good ba,5
21.23.1,21.23,drinking beer hurry move airport continent,6
21.24.1,21.24,good food good space next stadium,6
21.25.1,21.25,good place sea food beer,5
21.26.1,21.26,good drink chatting weekend group,5
21.27.1,21.27,fried rice oily otherwise alright,5
21.29.1,21.29,big restaurant near airport road airport terminal,7
21.3.3,21.3,delicious food good service,4
21.32.1,21.32,high price good food,4
21.33.1,21.33,private room group,3
21.35.1,21.35,moderate restaurant like,3
21.36.1,21.36,great place bite,3
21.38.1,21.38,still okay crowded,3
21.4.2,21.4,large restaurant special food,4
21.41.1,21.41,nice place dinner,3
21.42.1,21.42,great place meet,3
21.44.1,21.44,good place meeting,3
21.46.1,21.46,large area parking,3
21.47.1,21.47,food good,2
21.48.1,21.48,remembered visited place,3
21.67.1,21.67,good party,2
22.1.1,22.1,great place enjoy pho soon arrive sigon right leave,9
22.1.2,22.1,convenient location reasonable price,4
22.2.1,22.2,going excited try vietnamese local food,6
22.2.2,22.2,ordered  rice noodle,3
22.2.3,22.2,got crispy thing order,4
22.2.4,22.2,thought kinda side dish free,5
22.2.5,22.2,got change correct,3
22.2.6,22.2,asked right amount money,4
22.2.7,22.2,however forced u pay crispy stuff never ordered,8
22.2.9,22.2,people help u,3
22.2.11,22.2,restaurant destroyed travlel also image whole vietnam,7
23.1.1,23.1,restaurant jewel ward  offer delicious meal varied menu stylish ambience overwhelmingly courteous yet humble attendance,15
23.1.2,23.1,enjoyed two dinner work stay hochiminhcity eye candy first treat,10
23.1.3,23.1,personnel take order patience serf amiability make come,8
23.2.1,23.2,went viatnamese taste disappointed,4
23.2.2,23.2,english menu looked translated version smartphone assisted recommendation,8
23.2.3,23.2,plus surprisingly good italian wine available,6
23.3.1,23.3,walking around phone friend,4
23.3.2,23.3,although went alone try many thing food tasted good,9
23.3.3,23.3,bit hot menu vietnamese hard choose,6
23.3.4,23.3,staff explained everything english really appreciate,6
23.3.5,23.3,give perfect score service,4
23.4.1,23.4,chicken curry super delicious,4
23.9.1,23.9,good food arrangement,3
23.21.1,23.21,delicious cozy good service friendly hospitable,6
23.23.1,23.23,atmosphere classy food taste great,5
23.36.1,23.36,great everything great,3
24.1.1,24.1,food okay bit problem servicing staff,6
24.2.1,24.2,vietnamese restaurant vietnamese food,4
24.2.2,24.2,providing vietnamese food product tasty cheap suitable travel,8
24.3.1,24.3,good reasonable price,3
24.3.2,24.3,recommend family meeting,3
24.4.1,24.4,good food reasonable price staff nice,6
24.6.1,24.6,rice good,2
24.84.1,24.84,place korean eat,3
25.1.1,25.1,great korean restaurant come try love style,7
25.1.2,25.1,price also reasonable staff friendly space good,7
25.1.3,25.1,ordered  dish k spicy stirfried squid grilled pork belly rest side dish free,13
25.1.4,25.1,five star la,3
25.2.1,25.2,restaurant serf authentic korean cuisine,5
25.2.2,25.2,however menu quite limited,4
25.2.3,25.2,panchans always full varied,4
25.2.4,25.2,portion size large one person,5
25.2.5,25.2,restaurant usually full guest dining hour expect quiet,8
25.3.1,25.3,quite popular authentic korean restaurant,5
25.3.2,25.3,recommended friend quite satisfied food service provide,7
25.4.1,25.4,great korean restaurant go vap district walking distance airport,9
25.4.2,25.4,lot seating space,3
25.4.3,25.4,food price pocket friendly average of meal two,8
25.4.4,25.4,also serve original korean sochi wine,6
25.5.1,25.5,koren food restuarant famous dongtaetang,5
25.5.2,25.5,grilled pork also famous,4
25.5.3,25.5,every food delicious,3
25.5.4,25.5,price little expensive,3
25.5.5,25.5,recommend place,2
25.6.1,25.6,never thought would korean food vietnam,6
25.6.2,25.6,wow food good good affordable,5
25.6.3,25.6,special   vdn u ,3
25.6.4,25.6, get lot,2
25.6.5,25.6,also close airport,3
25.7.1,25.7,favorite korean restaurant vietnam,4
25.7.2,25.7,want try real taste korean food right place,8
25.8.1,25.8,really good food better korean food get u,8
25.9.1,25.9,space food price fine,4
25.9.3,25.9,noticed restaurant owner guess staff enthusiastically greeting warmly korean guest vietnamese guest like u,14
25.9.4,25.9,strange business country,3
25.1.5,25.1,great food reasonable price,4
25.11.1,25.11,affordable price delicous grilled pork recommended,6
25.12.1,25.12,restaurant many barbecue option restaurant,5
25.12.2,25.12,think many people think korean food barbecue clear,8
25.12.3,25.12,good grilled pork seafood pancake great,6
25.12.4,25.12,favorite pork octopus cooked red spicy sauce,7
25.12.5,25.12,useless korean name menu picture,5
25.13.1,25.13,totally ruined evening called advance asked whether could bring small dog restaurant,12
25.13.2,25.13,staff said okay long small roam around disturb customer fit u perfectly,12
25.13.3,25.13,asked book table told come right away told could live d,11
25.13.4,25.13,anyway make reservation  pax went,5
25.13.5,25.13,entered restaurant staff chaotic seeing hold ,6
25.13.6,25.13, kg pomeranian,2
25.13.7,25.13,turned u away rudely said dog big alternative offered came way d,12
25.13.8,25.13,security man nice offered look dog leashed tied stair,9
25.13.9,25.13,decided leave mad treated way,5
25.13.10,25.13,time arrived d restaurant closed,5
25.13.11,25.13,never go back even without dog service obviously inconsistent unprofessional,10
25.13.12,25.13,many nice korean restaurant great food allow dog one,9
25.14.1,25.14,good food quick service,4
25.14.2,25.14,space quite noisy,3
25.15.1,25.15,restaurant really nice eat certain korean food,7
25.16.1,25.16,food service good,3
25.16.2,25.16,limited menu bulgogi meat,4
25.17.1,25.17,waitress rude u could arrange seat u treated u annoying anger feel respectful come although food good could keep u come,21
25.18.1,25.18,thing like restaurant allow guest smoke inside prepare self bad smell meal,12
25.18.2,25.18,rest rate  star super local vibe may forget staying vietnam korea super large meal exactly  panchan dish get changed everyday super service staff speak vietnamese korean well trained always get need,31
25.18.3,25.18,also big love owner ch mp always enthusiastic extremely friendly,10
25.19.1,25.19,super duper delicious food,4
25.19.2,25.19,lot side dish korean style maybe,6
25.19.3,25.19,free iced tea,3
25.19.4,25.19,staff able speak korean well well maybe native level korean college often go said,14
25.2.6,25.2,lot space many type free panchan served table,8
25.2.7,25.2,quick preparing time,3
25.21.1,25.21,one best korean restaurant tan binh near airport taste authentic korean dish,12
25.21.2,25.21,hot spicy pork veggie favorite excellent value,7
25.22.1,25.22,fav place craving korean food,5
25.22.2,25.22,minus point much choice bbq,5
25.22.3,25.22,level service quite low somtimes,5
25.23.1,25.23,great experience trip family,4
25.23.2,25.23,service better expected,3
25.23.3,25.23,staff enthusiastic good support,4
25.23.4,25.23,food ok,2
25.23.5,25.23,satisfied experience,2
25.24.1,25.24,expensive nothing special,3
25.25.1,25.25,food great,2
25.25.2,25.25,authentic korean cuisine,3
25.26.1,25.26,st time take chance eating korean food hcm,8
25.26.2,25.26,delicious food kind staff,4
25.26.3,25.26,want eat korean food hcm highly recommend,7
25.27.1,25.27,good korean food,3
25.28.1,25.28,delicious reasonable price enough make full,6
25.29.1,25.29,side dish especially good term variety ab taste,8
25.3.3,25.3,good place enjoy taste food,5
25.31.1,25.31,good fish soup lot side dish,6
25.31.2,25.31,many customer,2
25.32.1,25.32,like whenever order  main food give   kind food,8
25.33.1,25.33,nice place good food free banchan,6
25.34.1,25.34,great korean restaurant near hcmc airport,6
25.34.2,25.34,food nice price reasonable,4
25.35.1,25.35,great korean food friendly staff th every single bite,9
25.36.1,25.36,good taste,2
25.37.1,25.37,great korean restaurant vietnam,4
25.37.2,25.37,pork barbecue best,3
25.38.1,25.38,great korean style bbq without usual hassle cook,8
25.39.1,25.39,nice location cheap price real korean taste,7
25.4.5,25.4,came taste still good,4
25.4.6,25.4,love flavour,2
25.41.1,25.41,taste good price reasonable little look dirty,7
25.42.1,25.42,even native absolutely enjoy,4
